Array.ORF;rep1;rep2;FY5;log.mean.mol;log.median.mol;Pramila.Hits;Spellman.Hits;Orlando.Hits;Granovskaia.Hits;Kelliher.Hits
YKL015W;-0.15708;-0.10991;8.9784983986;7.49545196878819;7.38341567452779;0;0;1;0;0
YKL017C;0.00297;0.01908;8.1509400169;7.4540434770443;7.47217666735244;0;0;1;0;0
YKL025C;-0.08735;-0.0859;8.4451218511;7.89960746184431;7.95047040514042;0;0;0;0;1
YKL029C;0.09431;0.07895;12.0974135373;9.26698540422182;9.03087415177403;1;0;1;0;0
YKL034W;-0.09955;-0.1238;9.4911153987;7.22734164759899;6.64573395589813;0;0;0;0;1
YKL037W;-0.16069;-0.1727;6.8761687865;;;0;0;1;0;0
YKL039W;-0.13446;-0.13857;11.1210805759;8.09363049948953;8.06608892799946;0;0;0;0;1
YKL040C;-0.12304;-0.22001;9.0847813201;8.97984418135957;8.90812475591799;0;0;0;0;1
YKL043W;-0.32197;-0.25863;11.1422272776;7.0137363674223;7.14440718032114;1;1;0;0;0
YKL044W;0.03352;-0.00791;7.3907567041;7.06132142838724;7.06132142838724;0;1;0;0;0
YKL046C;0.03409;0.13089;9.6501665723;8.48935210771244;8.4496174083088;1;0;0;0;1
YKL048C;0.05876;0.01727;8.3116638587;7.045548854748;6.83665056569454;1;1;1;1;1
YKL053C-A;-0.0611;0.07091;9.0883606566;8.31696663709315;8.12884469095535;0;0;1;0;0
YKL057C;0.04684;0.03405;10.2332847642;7.80910939497466;7.72736169359536;0;0;0;0;1
YKL062W;0.03111;-0.02586;8.1299657942;8.03543977761728;8.11185221380118;1;0;0;1;1
YKL065C;0.04639;0.02774;10.8591038337;8.93341699215579;8.9134271658667;1;1;0;0;0
YKL067W;0.00839;-0.01008;11.0797062759;10.231967366138;9.53848281634055;1;1;1;1;1
YKL068W;-0.64407;-0.70804;7.7474462449;8.43207071180449;8.20700523493064;1;0;0;0;0
YKL068W-A;0.03612;0.01472;8.2340810367;;;0;0;1;0;0
YKL069W;0.00469;0.1053;8.1607972065;8.16520781933842;8.1256258523991;1;1;0;1;1
YKL070W;0.02515;0.02537;6.0823860454;;;1;0;0;0;0
YKL071W;0.00248;0.00255;6.0236858111;11.563793745852;11.6571007033896;0;0;1;0;0
YKL079W;-0.13977;-0.15785;8.7824029844;7.85549984255308;7.74987983734209;0;0;0;0;1
YKL084W;0.0073;0.05257;7.0779340909;7.72637717616133;7.33100553730156;0;0;1;0;1
YKL092C;0.03142;0.04096;8.4572205622;7.55560172596821;7.38710013414709;1;0;1;1;1
YKL094W;-0.03652;-0.06804;10.0357306194;8.97669505678415;8.83868901022802;0;0;0;0;1
YKL096W;-0.01967;8e-05;11.9194191888;9.11237064223854;8.82339259563528;1;1;1;1;1
YKL096W-A;0.07339;0.01274;13.1333609736;11.3848367583698;10.8630064715122;0;1;0;0;1
YKL100C;-0.4421;-0.50052;9.4641304045;8.14236786451454;8.17555366058751;0;0;0;0;1
YKL101W;-0.29663;-0.25308;9.435298305;7.51175072307685;7.65704761195897;1;1;1;1;1
YKL103C;-0.00772;0.00786;13.155025633;9.17828979642187;9.02321681551573;1;1;1;0;0
YKL109W;0.05068;-0.04645;7.9407825537;6.67154722188066;6.67154722188066;1;0;1;0;1
YKL113C;-0.01335;0.07605;10.109284433;8.29907488285847;8.1582797834632;1;1;1;1;1
YKL114C;-0.09995;-0.11319;8.9150881521;8.53165088716255;8.47207768315527;0;0;0;0;1
YKL116C;-0.06101;0.0362;8.7887130093;7.67763021556624;7.59968761533809;1;1;1;1;1
YKL127W;0.06319;0.00889;10.1663256789;9.00770915453896;8.90528161755698;1;1;1;0;0
YKL129C;-0.74045;-0.78883;8.2754939144;8.34804700568928;8.38034865189716;1;0;1;1;1
YKL130C;-0.02035;-0.00024;8.7700004548;8.88902405957812;8.00278367071761;1;1;1;1;1
YKL132C;-0.04094;0.054;7.8160191495;6.6682282484174;6.6682282484174;0;0;0;0;1
YKL140W;0.00495;0.00384;10.2108495946;8.27703257962089;8.06733339986722;0;0;0;0;1
YKL142W;0.04454;0.06546;10.931496175;9.76176229402012;9.14100281034939;1;0;0;0;0
YKL148C;0.11504;0.01403;10.6534721729;9.22673912803015;9.17696868763497;0;0;0;0;1
YKL151C;-0.0058;0.02221;10.785034719;8.51465234415477;8.46860599749695;1;1;1;0;0
YKL160W;-0.0105;0.01462;11.2316645285;8.69822234958676;8.58562577756736;1;0;0;0;0
YKL163W;0.01824;0.03948;9.5052175065;6.7967929344301;6.7967929344301;1;1;1;1;1
YKL164C;-0.00371;0.1011;12.6834747782;8.36204201798207;8.08831504275044;1;1;1;1;1
YKL168C;-0.03279;-0.1581;7.8145055799;7.14521260141833;6.99484998583307;0;0;1;0;1
YKL175W;0.03952;-0.00352;10.4654559177;7.33061962297469;6.64058608800541;1;0;1;0;0
YKL178C;0.00947;0.04425;11.4401734996;7.70590312376057;7.84833748663233;0;1;0;0;0
YKL179C;-0.06761;-0.01603;8.771705009;8.57015957731466;8.43185314424922;0;0;0;0;1
YKL183W;-0.00156;0.03229;8.5460694606;8.05336892620022;7.69757920700348;1;1;1;1;1
YKL185W;-0.26951;-0.28961;9.9400695226;6.79835664654042;6.79018359187288;1;1;1;1;1
YKL188C;-0.01618;0.08966;5.8459881242;6.78105762593618;6.78105762593618;1;0;0;0;0
YKL191W;-0.0206;-0.01872;11.1748023965;8.28305504287372;8.04852231746684;1;0;0;0;0
YKL194C;0.0298;0.10539;7.6477721012;7.71466044671755;7.45432260699601;0;0;1;0;1
YKL204W;-0.16621;-0.06195;7.8641592725;8.65798451369483;8.49220471657587;0;0;0;0;1
YKL209C;0.07106;0.03385;7.2232183828;7.98636583398229;7.97163275398457;1;1;1;1;1
YKL218C;-0.02172;-0.02262;9.7651651476;8.83291990927926;8.42036410366734;1;0;1;0;0
YKL221W;0.04582;-0.01085;6.0058879264;;;1;0;0;0;0
YKR007W;0.1702;0.05567;9.4493296558;8.35220372223207;8.48341764064185;0;0;1;0;0
YKR010C;0.03268;-0.01265;8.1375139057;7.07039766091326;7.21959436386528;1;1;1;1;1
YKR013W;0.01003;0.02394;10.9062480763;7.65033852401166;7.59149763940311;1;1;1;1;1
YKR016W;0.01656;-0.02229;7.9053193086;9.27312068784787;9.1882602931537;0;0;0;0;1
YKR017C;0.02669;-0.02247;8.2348305627;6.98657353792135;6.93435497035635;0;0;0;0;1
YKR020W;-0.01935;-0.06405;7.8077619078;8.0770947957862;7.4358204847624;0;0;1;0;0
YKR021W;-0.46945;-0.36786;7.79352277;7.39934633164174;7.41883657714274;0;1;0;1;0
YKR029C;-0.06011;-0.07089;7.1835456286;7.6461610592665;7.38664575242088;0;0;0;0;1
YKR030W;-0.03214;-0.02055;7.9606826692;7.55193118106018;7.55193118106018;0;0;0;0;1
YKR039W;-0.17606;-0.17383;14.8129824944;9.86576476231385;8.1981825927427;0;1;0;0;1
YKR041W;-0.04029;-0.06171;6.3837777903;4.76017486696682;4.76017486696682;0;1;1;1;1
YKR042W;0.1277;0.06241;11.2464379816;9.26653450767406;8.54197813373409;1;1;0;0;1
YKR043C;0.05316;-0.00814;12.3052958309;9.03311187420305;9.05079759565931;1;0;0;0;1
YKR044W;-0.02119;-0.07862;7.8447732928;7.03354407027618;7.31298007075227;0;0;1;0;1
YKR046C;-0.21037;-0.29318;11.6029295262;9.40029755239191;8.74900105226418;1;1;0;0;0
YKR050W;-0.0832;-0.1415;7.5695797271;;;1;0;0;0;0
YKR052C;-0.01;-0.01739;8.0753174521;7.30389724030894;7.20042489294496;0;0;0;0;1
YKR053C;-0.01707;-0.06851;8.4459826984;;;1;0;0;0;0
YKR054C;0.06112;0.02257;7.8892479382;7.14754137426979;7.05880661547908;1;0;1;1;1
YKR055W;-0.11036;0.01628;7.4117103647;7.43353832597858;7.36714107758427;0;0;0;0;1
YKR066C;-0.06527;-0.09197;13.4063680203;9.1431801677888;8.93848889597532;0;0;0;0;1
YKR067W;-0.06347;-0.07457;8.3607704317;8.36351374108429;8.21399720621388;0;0;1;0;0
YKR069W;0.55045;0.60619;8.9880177549;7.9279205041319;7.52872623663291;0;1;0;0;1
YKR070W;0.03216;0.0049;10.2074750936;8.59864325271706;8.31596784398576;0;0;0;0;1
YKR072C;-0.07736;-0.07894;8.5210522873;8.35591482419717;8.35594683168933;0;0;0;0;1
YKR074W;-0.00662;0.08255;8.1199858051;8.67283844833484;8.49550374046332;0;0;1;0;0
YKR075C;-0.04703;0.02487;7.5456205063;7.56397910543748;7.56397910543748;1;0;0;0;0
YKR076W;-0.00508;0.01021;7.0883916197;8.24381999739506;7.75568085790135;0;0;1;0;0
YKR077W;-0.04031;-0.01707;7.2982059275;7.79638007004727;7.26961674960817;0;1;1;1;1
YKR078W;0.02717;0.0536;7.3418495026;7.27278759237526;7.34972512536601;0;0;0;0;1
YKR082W;0.05083;0.00896;8.5884834969;8.51396270401117;8.54090673931109;0;0;0;0;1
YKR087C;-0.01213;0.04344;8.7154917452;7.64329051802439;7.56064103295518;0;0;1;0;0
YKR089C;-0.01839;0.00446;10.2342038887;7.73174135524399;7.74215780272409;0;0;1;0;1
YKR090W;0.0257;-0.03984;8.9039782733;7.82205358300922;7.69774339504391;1;1;1;0;1
YKR091W;-0.02879;-0.01136;8.4174297399;7.15689293944574;7.07924790110205;0;1;1;0;1
YKR092C;-0.69161;-0.69154;9.6659815418;9.16908917550812;9.15203441690324;0;0;0;0;1
YKR093W;0.02287;0.06417;6.9214671214;7.9229872700378;7.84406998900145;0;0;1;0;0
YKR098C;-0.2135;-0.45138;6.84652887;5.3951241356991;5.3951241356991;1;0;1;0;1
YKR099W;-0.46601;-0.60237;6.7915109323;7.31810225415201;7.46965283805725;1;0;0;0;0
YKR103W;0.03474;0.06601;6.5971337871;7.38548454848536;7.37735916296285;0;1;0;0;0
YKR104W;0.01583;-0.00955;6.7553060229;8.08450930565265;8.08450930565265;0;0;1;0;1
YLL001W;0.06544;-0.00177;9.8746544706;9.00236252825791;8.9520189387504;0;0;0;0;1
YLL002W;0.01184;-0.01144;7.7161395815;7.33554552807281;7.03878354138854;1;1;0;1;1
YLL007C;0.08417;0.08253;8.2722799439;7.08122625932499;6.98528580331775;0;0;0;0;1
YLL010C;-0.04949;0.04362;8.6526207574;7.85622200729051;7.74813860225441;0;0;0;0;1
YLL013C;-0.75792;-0.76337;7.0439124731;8.40656169211217;8.36694949792783;0;0;0;0;1
YLL014W;-0.06445;-0.02242;10.3513174065;7.67223842286719;7.90891761097283;1;0;0;0;0
YLL021W;0.04405;-0.00374;10.2360527163;8.59309162181981;8.81846500546704;1;0;1;1;1
YLL022C;-0.08773;-0.0192;9.395191146;8.10478049992981;8.02187414849994;1;1;1;1;1
YLL023C;-0.5338;-0.66796;9.4272291174;8.30590634788939;8.18526114398041;0;0;0;0;1
YLL024C;0.02282;-0.04006;15.6764014666;13.058215138716;12.3442028225174;1;0;0;0;1
YLL025W;-0.00162;-0.04254;7.9020171961;7.18736338803839;7.18736338803839;0;0;1;0;0
YLL026W;-0.01658;0.12195;10.9803401952;10.910300983817;10.4655461689874;0;0;1;0;0
YLL028W;0.02021;0.01801;10.1120481531;8.35650054088469;8.06172268016231;1;1;0;1;0
YLL032C;-0.037;-0.04239;6.5640238418;7.40934666276541;7.31986492980897;1;1;1;1;1
YLL039C;0.5339;0.473;13.9129600652;10.197634867476;8.42082664625745;1;0;0;0;0
YLL040C;-0.87296;-0.81584;10.8684392726;8.54265300168619;8.18200013629341;0;0;0;0;1
YLL041C;0.08205;0.06171;9.8759702405;9.48914389687638;8.6146853430087;1;0;1;0;1
YLL045C;-0.03334;0.00789;14.5862916569;11.6321748480078;11.426592552641;0;0;0;0;1
YLL051C;-0.01413;0.01832;7.0306960276;7.65798340476492;7.61391528668381;0;0;1;0;1
YLL058W;-0.00317;0.01787;8.1688503566;7.15177192950314;6.83884634460517;0;0;1;0;0
YLL061W;-0.00574;-0.01367;8.3601641379;6.636247929557;6.50635395846159;0;1;1;0;0
YLL062C;-0.03674;0.04675;8.7802503497;7.63933345326035;7.84019928523753;0;1;1;0;1
YLL066C;0.04234;-0.08087;12.7929504962;7.51940376937592;7.05268731974286;1;1;0;0;0
YLL066W-B;-0.03346;-0.03617;8.0342903986;;;0;0;1;0;0
YLL067C;-0.0086;-0.03554;12.8706234215;7.69038718009141;7.69038718009141;1;1;0;0;0
YLR001C;0.04359;-0.01675;9.5237254825;7.45322473328896;7.28588463446129;0;0;0;0;1
YLR003C;-0.00404;0.00648;7.6750468323;8.49820176213041;8.40349511254256;1;0;0;1;0
YLR006C;-0.19215;-0.25171;8.0780595697;7.66239907579101;7.48977092594449;0;0;1;0;0
YLR011W;0.01333;-0.03314;6.9077068614;7.75798975553221;7.57692733103115;0;0;1;0;0
YLR013W;-0.78028;;6.1207995578;7.14719816565833;7.14719816565833;0;1;0;0;0
YLR017W;0.033;0.03034;9.9519050888;8.80849178083094;8.54412719265632;0;0;0;0;1
YLR019W;0.1207;0.13441;9.6358907322;7.74727841632623;7.64284114171022;0;0;1;0;0
YLR034C;0.03343;-0.01965;10.8873468597;8.01324895928214;7.90752364092989;1;1;1;0;1
YLR035C;0.04682;0.0055;6.9686625001;6.83208020162459;6.04025471127741;0;0;1;0;0
YLR037C;-0.00599;0.01477;7.6344393598;7.12355318798113;7.12355318798113;0;0;1;0;0
YLR039C;0.07939;0.06459;8.2977414898;7.23600197792218;7.20790216688716;0;0;0;0;1
YLR040C;0.02948;-0.04113;7.2087966938;8.09095224659419;8.09095224659419;0;1;1;0;0
YLR042C;0.01993;0.03617;6.6808444779;11.6998198836093;11.6998198836093;0;0;1;1;1
YLR046C;0.0206;0.01535;7.767903599;;;0;0;1;0;0
YLR047C;-0.14653;-0.10795;7.4328681029;6.58979145209146;6.70196036600254;1;0;1;0;0
YLR048W;0.25252;0.33251;15.6901503764;11.8814060336856;11.3929080617855;0;0;0;0;1
YLR049C;0.03604;0.03055;8.8566590036;5.55724427695384;5.55724427695384;1;1;1;1;1
YLR050C;-0.05871;-0.01531;9.5544388489;7.4491313751144;7.4988150056389;1;1;1;1;1
YLR056W;0.13266;0.13674;12.1637240824;9.10506473353546;8.77365484880816;1;1;0;0;1
YLR057W;-0.26308;-0.30522;8.6253519964;7.22491650044599;7.28534115159253;1;1;1;1;0
YLR058C;0.63997;0.60711;15.698993389;11.1596780583525;10.7648898896309;1;1;1;0;0
YLR063W;0.01109;0.0318;7.4469009612;7.70054753304586;7.62663967970685;0;0;1;1;0
YLR069C;0.08914;0.02969;7.8660024949;9.09844165090646;8.71249728545206;0;0;0;0;1
YLR072W;-0.3806;-0.39063;9.6621088573;7.27154534503109;7.01897228668923;0;0;1;0;0
YLR074C;0.02124;0.0495;9.7312996163;8.58481614791097;8.58462457547736;1;0;0;0;0
YLR079W;-0.31452;-0.32539;9.0810510487;7.67823081718792;7.31271546372735;1;1;1;1;0
YLR080W;0.00459;0.02287;7.6302983065;7.52911122086907;7.5055013926755;1;0;1;0;0
YLR083C;-0.06442;-0.13921;12.1818366688;8.63386433105497;8.65520391482497;1;0;1;0;1
YLR084C;0.02464;0.08923;10.7984084961;7.6774430565399;7.5541000123441;1;1;1;0;0
YLR085C;0.07045;-0.02161;7.8027229649;7.7988909339062;7.07472578194245;0;0;0;0;1
YLR091W;-0.01996;-0.00394;7.7534128659;7.25693137027674;6.88851202882741;0;0;0;0;1
YLR092W;-0.0255;-0.02358;10.9108354892;7.31308136145318;7.20601287591125;0;0;0;0;1
YLR095C;0.00176;-0.03736;8.4232112792;7.89537387868789;7.65630715719763;0;1;0;0;0
YLR098C;-0.01429;-0.03047;8.890497057;6.49161323674579;5.99520753338682;0;1;0;0;1
YLR099C;0.06062;-0.02507;8.6472930702;6.80229554439989;6.65292805204624;1;1;0;0;0
YLR102C;-0.02612;0.0356;9.0112644418;8.99664772711119;7.434847875212;0;0;1;0;1
YLR104W;0.02501;0.04496;9.6179878776;7.85148664388946;7.74923230941826;0;0;0;0;1
YLR110C;0.14819;0.10763;14.2118112379;12.0570950129412;9.53824828982723;1;0;0;0;0
YLR113W;-0.00107;-0.02119;11.4305730131;9.01491885598731;8.9169415819965;0;0;0;0;1
YLR114C;-0.82655;-0.84926;7.8875622494;8.17477289616354;8.24247226674082;0;0;0;0;1
YLR118C;-0.57958;-0.77333;8.3898950762;8.70607465045964;8.45408438579496;0;0;0;0;1
YLR119W;-0.04196;-0.00977;7.705115469;7.60416866696221;7.29902363091734;0;0;1;0;0
YLR120C;0.01522;-0.02213;9.5052904649;10.3471805366337;7.85758764485617;1;0;0;1;0
YLR121C;0.02069;-0.05614;8.4471618708;6.994253559473;7.12333243559255;1;1;1;1;0
YLR126C;-0.0096;-0.02113;9.1098016271;8.34968834386876;7.56556612639865;1;0;0;0;0
YLR131C;-0.06967;0.04818;8.6314311949;7.06815900887147;6.28785856016178;1;1;1;1;1
YLR133W;-0.05994;0.03857;9.7935691806;8.54033400569175;8.38130823458823;0;0;0;0;1
YLR135W;0.10327;-0.01413;7.4891432982;6.39731986579166;6.3750248198281;0;1;0;0;1
YLR136C;-0.15696;-0.10284;8.3176318824;7.63702307163881;7.63702307163881;0;0;1;0;0
YLR142W;-0.0024;0.06656;10.1023603212;7.73226369779236;6.09468346130812;0;1;1;0;0
YLR149C;-0.07186;-0.06863;7.8188956692;7.30564179676199;7.25077404522184;1;0;0;0;0
YLR151C;-0.02345;-0.05807;8.2185545859;6.69842498641648;6.72323129863298;1;1;1;1;1
YLR154C;0.07364;-0.07865;8.0370807911;7.79005899469498;6.32076829425058;1;1;1;0;1
YLR159W;0.01205;0.05171;7.1610397954;;;1;0;0;0;0
YLR162W;0.00081;0.043;6.5399546072;8.43944784279139;8.43944784279139;0;0;1;0;0
YLR162W-A;0.04378;-0.03917;11.6122932869;;;0;0;1;0;0
YLR165C;0.00904;-0.04116;8.2656252918;;;0;0;0;0;1
YLR173W;-0.12268;-0.10249;7.4500887015;6.21747457606916;6.16128347643294;0;0;0;0;1
YLR176C;0.02734;0.06334;7.2262395906;7.04934990913294;6.65770055207842;0;0;1;0;1
YLR178C;-0.10416;0.01851;11.3541565693;9.34809143055313;8.92706342762051;1;0;0;0;0
YLR179C;-0.02289;-0.00441;13.6085997697;9.71828148913628;9.40568360829693;0;0;1;0;0
YLR180W;-0.02764;0.02625;13.8381848667;11.1422635627864;11.0841864130332;1;1;1;0;0
YLR182W;-0.02312;0.09619;8.0177898844;8.15285575472066;8.0835574412269;1;0;1;0;1
YLR183C;0.04767;0.11657;9.2341213584;6.6415380902599;6.60665018619822;1;1;1;1;1
YLR187W;-0.02782;-0.03503;7.4271465232;7.95286190034577;7.77037658655112;0;0;0;0;1
YLR189C;0.02931;0.09113;9.3741272671;7.29376522324435;7.27651732871977;0;0;1;0;1
YLR190W;0.00155;0.10009;10.1646640046;7.37122640625135;7.28489001496591;1;1;1;1;1
YLR194C;0.02409;-0.03824;10.8341978929;7.45332728971708;7.69558581221044;1;1;1;1;0
YLR205C;-0.05167;-0.03959;7.277059819;8.7137939152232;7.34369807133122;0;0;1;0;0
YLR209C;0.03891;0.11602;10.7405145432;8.80765817951536;8.56030451442314;1;1;1;1;1
YLR210W;-0.0686;-0.07445;7.6395738731;4.59410923862867;4.59410923862867;1;1;1;1;1
YLR211C;0.03402;0.01003;5.9195733935;7.51518824868968;6.83872784404228;0;0;0;0;1
YLR213C;0.06983;0.02127;6.1634120941;;;0;0;1;0;0
YLR214W;-0.00853;0.00913;7.6245746409;8.00837189225747;7.33197826381512;1;1;1;0;0
YLR216C;-0.04825;-0.00017;11.9889318757;10.1118182336421;10.1984874514605;0;0;0;0;1
YLR218C;-0.05506;-0.00884;9.0900522898;7.82754109617226;7.6302337542955;0;0;1;0;0
YLR219W;-0.02098;0.01266;8.8138601682;8.0379782820845;7.92542369464742;0;0;1;0;0
YLR225C;0.05838;0.01309;7.9306005681;8.25400160721451;8.15081287880831;0;1;0;0;0
YLR227C;-0.18516;-0.13739;6.5284567793;;;0;0;0;0;1
YLR231C;0.03257;0.06098;10.5592829526;8.69069550098659;8.50567721371819;0;1;0;0;0
YLR233C;0.02863;-0.03224;8.4407558506;7.03420302599243;7.09247681367576;0;1;0;1;1
YLR234W;0.06776;0.01916;6.6867345498;6.68356705747718;6.58892647753352;1;1;0;1;1
YLR237W;0.04363;-0.01717;8.8139118684;7.51336051401688;7.38517795163527;0;0;1;1;0
YLR240W;0.0092;0.02481;8.0597319807;7.90497141768181;7.3528970949295;0;0;0;0;1
YLR242C;-0.33418;-0.29978;7.5597159991;7.18652273404434;7.18652273404434;0;0;0;0;1
YLR244C;0.12036;0.06389;11.1606676417;9.62746283441542;9.56226244273728;0;0;0;0;1
YLR245C;-0.03129;-0.03142;7.494811053;7.96895763680149;8.0446854820885;0;0;1;0;0
YLR247C;-0.67828;-0.66412;7.8383433446;6.6846140295275;6.32389729320429;1;0;0;0;1
YLR250W;-0.01603;0.01947;10.1249875935;8.78336283476553;8.53994751409756;1;0;0;0;1
YLR251W;0.05858;-0.03069;8.3781514981;7.31087913660274;7.38440355545813;0;0;1;0;0
YLR254C;0.00733;-0.02375;8.0924144808;7.55087703288703;7.47084606206356;1;1;1;1;1
YLR257W;0.06045;0.04658;11.4321350214;9.61669526801726;9.41834651426753;0;0;1;0;0
YLR258W;-0.046;0.03399;10.4651910373;9.00242168876472;8.93790213418677;1;0;0;0;0
YLR263W;-0.76239;-0.84316;6.7636581374;7.13509403185382;7.13509403185382;0;0;0;0;1
YLR264C-A;-0.00392;0.00435;6.7590723152;;;0;0;1;0;0
YLR266C;-0.10066;-0.03585;8.7049562519;7.0337719376895;7.0337719376895;0;0;0;0;1
YLR270W;-0.00464;0.01531;9.8772634503;9.47852135973958;9.32494420710319;1;0;1;0;0
YLR273C;-0.07048;0.00288;7.9803613872;;;1;1;1;1;1
YLR281C;-0.03053;-0.04641;6.7359278244;6.59451944101734;6.59451944101734;0;0;0;0;1
YLR283W;0.02533;0.0678;9.4063302337;6.76777502614466;6.46032697408488;0;0;1;0;0
YLR284C;-0.01412;0.00904;7.9035443482;7.74973963238105;7.37773517087566;0;0;1;0;0
YLR285C-A;-0.01851;-0.0646;13.4293314066;;;0;0;1;0;0
YLR286C;-0.05942;-0.00224;13.2987842992;8.92564902346033;8.59624597165303;0;1;1;1;0
YLR288C;-0.12135;-0.15468;9.0867901159;5.36072941053797;5.36072941053797;0;1;1;1;1
YLR292C;-0.27117;-0.16196;9.4773926869;8.52259630130154;8.57357352485234;0;0;1;0;1
YLR293C;-0.15472;0.01014;12.0380871264;10.6812520950729;10.4398931999049;0;0;0;0;1
YLR297W;-0.01126;0.01881;7.08895631;7.13137805268422;7.13137805268422;1;1;1;1;1
YLR299W;0.04754;0.01893;9.4719657505;7.57054337445172;7.51806418123308;0;0;1;0;0
YLR303W;0.1843;0.18446;14.55655905;12.0091448688756;10.5540330294863;1;1;1;0;0
YLR304C;-0.02256;-0.11688;13.5177582462;11.2072544157362;10.6875699514742;1;0;0;0;1
YLR307W;-0.03737;-0.07892;6.4263820914;7.12695868192309;7.12695868192309;0;0;0;0;1
YLR312C;-0.05272;-0.02755;7.9696432582;6.73856558091798;7.05557201937778;0;0;0;0;1
YLR313C;0.01764;0.07722;6.5044351733;6.51025834052315;6.51025834052315;1;1;1;1;1
YLR318W;-0.02033;0.01794;6.8201070518;7.05124245760585;7.05124245760585;0;0;1;0;0
YLR324W;-0.20965;-0.19891;7.6964945207;8.21207911847049;8.16205978498077;0;0;1;0;1
YLR326W;-0.01974;-0.00357;6.6631284561;7.59092657071007;7.52236699698755;1;1;1;1;1
YLR335W;-0.2026;-0.20796;9.7806487193;9.1069875899667;8.84996810809321;1;0;1;0;1
YLR341W;0.06072;-0.00401;5.8330947208;7.15719575088924;7.15719575088924;1;0;0;0;0
YLR342W;-0.35399;-0.38639;11.5815342167;9.18199510132038;9.09851455679393;1;1;1;1;1
YLR342W-A;0.00522;-0.05563;7.8049452795;;;0;0;1;0;1
YLR343W;0.04182;0.0387;7.7464111971;;;1;1;1;1;1
YLR348C;-0.04318;-0.11634;11.041104611;8.16240479434998;7.97095472251522;1;0;0;0;1
YLR351C;0.02698;0.02565;10.6807557243;8.87877358924544;8.41405243249673;0;0;0;0;1
YLR353W;-0.05219;-0.07888;8.9578030964;6.36046150941819;6.16751649088834;0;1;1;1;1
YLR354C;-0.04767;0.04268;13.6340479362;11.1040222915675;10.6938384198333;1;0;0;0;1
YLR357W;0.01155;-0.04292;8.8458486363;8.21751092786979;8.19301257845476;0;0;0;0;1
YLR358C;-0.03503;0.06786;6.0420061707;7.29288718721809;7.29288718721809;1;0;0;0;0
YLR360W;0.15465;0.07635;7.2373642084;6.87154948967053;6.61873898351722;0;0;0;0;1
YLR363W-A;-0.00196;0.0339;6.581469762;8.33824690054395;8.28349579939916;0;0;0;1;0
YLR364W;0.02814;0.06768;7.2468791069;9.09757438878748;8.352318548226;0;0;0;0;1
YLR368W;0.02743;-0.0717;9.0581865016;5.4033654666862;5.6021188208797;0;0;0;0;1
YLR369W;0.11799;0.14091;8.1390103384;8.18568210014143;8.11222273093611;0;0;0;0;1
YLR371W;-0.06082;-0.08815;10.3845802138;6.96471820927327;6.76987389282712;0;0;1;0;0
YLR372W;0.00677;0.06705;10.5488430872;9.81513464204384;9.32538293109116;1;1;0;0;1
YLR373C;0.02513;-0.00629;8.4896165153;7.56022650313499;7.63301224448451;1;1;1;0;1
YLR380W;-0.01902;0.00881;10.6665282926;8.82920613500715;8.69230769455453;1;1;0;0;1
YLR381W;0.09291;-0.03493;7.1913919467;6.20795662565656;5.76519110278484;0;0;1;1;1
YLR382C;-0.0252;0.01625;7.9484410846;7.33065987050372;7.35292344175285;1;0;1;1;1
YLR383W;-0.03463;0.02974;9.0604190696;7.85497060013765;6.50613885986612;1;1;1;1;1
YLR386W;-0.07557;-0.06843;8.0790207843;8.09998263795453;7.83966635989751;0;0;1;1;1
YLR387C;0.05745;0.01021;11.0387857549;8.25764415714628;8.28737417784645;0;0;0;0;1
YLR390W;0.01836;-0.00415;7.6185491438;8.10109627877615;7.49466624461668;0;0;0;0;1
YLR392C;-0.30241;-0.341;8.2630343833;6.56161059435615;6.29211323997586;0;0;0;0;1
YLR404W;0.00813;0.04332;8.2781627287;7.10761638909896;6.74051935960622;0;0;1;0;1
YLR405W;0.06683;-0.04449;8.9252954471;7.64701844269898;7.67281873923962;0;0;0;0;1
YLR406C;0.04784;0.03361;10.5343120573;10.4682516743378;10.1106145322769;1;0;0;0;0
YLR413W;0.09805;0.00087;9.0034775998;9.420315824118;8.95518506836039;1;1;0;0;0
YLR414C;0.00173;0.0226;9.1225836576;8.34794086104567;8.44038252137516;0;0;1;0;0
YLR418C;0.05924;0.01472;8.4039359297;8.87212959045794;8.5881139243645;0;0;0;0;1
YLR423C;-0.18186;-0.30097;7.9881492869;7.83794714924358;6.61483751275936;0;0;0;0;1
YLR426W;-0.02028;-0.00389;9.0479324481;7.28557469987671;7.61891794769974;0;0;0;0;1
YLR431C;0.06679;-0.02249;7.9982452441;6.77885153572142;6.87612981758315;0;0;1;0;0
YLR436C;-0.12641;-0.06162;8.7742839522;7.36450035978807;7.53412543837645;0;0;0;0;1
YLR437C;0.03995;0.06111;9.7716032871;7.70869982240521;7.74240202181578;1;1;1;1;1
YLR438W;0.03008;0.08868;10.5830808789;10.0627293809533;9.99677200963128;1;1;1;0;0
YLR442C;-0.13358;-0.19663;8.9260423949;7.27225162988333;7.28141811894409;0;0;0;0;1
YLR445W;0.01008;0.04253;5.800572814;8.02974847005689;8.02974847005689;0;0;1;0;0
YLR446W;0.04964;-0.04813;6.5653361195;6.38578526920732;5.89009631365539;0;0;1;0;1
